"node","ntc1_counts","ntc1_C","ntc2_counts","ntc2_C","testSB_counts","testSB_C"
1,896421,-1.37516202428725,767687,2.51131916218696,810234,1.11249127951589
2,824144,0.70180370649831,834171,0.383836230147267,837928,0.252090256471547
3,841568,0.207507841299162,847035,0.000567565606218068,847977,0.000708966586046245
4,847962,-0.0214223242785465,850454,-0.0412430995762634,841637,0.200404539092006
5,852378,-0.10112864566554,858892,-0.367790246085292,853659,-0.107731348152925
6,849786,-0.0316353713363355,858926,-0.317344033429436,853631,-0.149667357935641
7,851158,-0.0268548332151113,854181,-0.177127076906118,855517,-0.205971217582487
8,845613,0.0477752644944758,858784,-0.293964841457807,862947,-0.450310847452101
9,856476,-0.262791008346198,858148,-0.257058218546774,859448,-0.357372952204628
10,860000,-0.302481434969025,861204,-0.383649358862954,860293,-0.361032805619061
11,855875,-0.203033358170103,866224,-0.505408162435742,852864,-0.135880624031927
12,870156,-0.601809162440361,863139,-0.47978025544154,862332,-0.508790201782404
13,853969,-0.185783815535672,865101,-0.53755593379293,851761,-0.16414253461943
14,862523,-0.37431017325423,859689,-0.34709642500917,847048,-0.00673006588232283
15,855714,-0.1919698062311,859857,-0.376139322226265,858772,-0.377891193783853
16,863449,-0.404326984706302,862239,-0.435397914166401,866454,-0.562328277973563
17,859567,-0.254959751476576,864492,-0.41245340123703,859179,-0.259837943398679
18,859945,-0.291731669793535,860630,-0.375659372095583,853895,-0.180622762214853
19,865798,-0.468668963399864,865844,-0.52808693657272,867919,-0.618153109970365
20,865932,-0.542554166373748,874610,-0.735807925345284,869809,-0.579885953583414
21,860570,-0.371459529403012,873199,-0.701093552741554,869341,-0.620324710333477
22,866277,-0.52763802601811,875335,-0.753264095058455,869239,-0.557713996177654
23,876385,-0.777664101218193,872996,-0.706055071231503,874484,-0.744011909453036
24,865805,-0.512405370469025,865405,-0.469002414906527,NA,NA
