"node","ntc1_counts","ntc1_C","ntc2_counts","ntc2_C","testSB_counts","testSB_C"
1,848774,-0.041483804669042,NA,NA,857811,-0.245338151793248
2,855235,-0.191233504358706,855361,-0.200542571449546,855441,-0.140695808918565
3,801809,1.46086140434562,818439,0.920290594132553,826321,0.677283871127315
4,803994,1.37831850902899,799199,1.47180207740053,828221,0.587268304823567
5,831888,0.475863371802632,821898,0.814303833128577,829792,0.594379220734368
6,831146,0.519557263345575,821841,0.823024470121027,838323,0.337219499060836
7,824919,0.698701754890408,807909,1.2603859059534,833937,0.474864508737426
8,838232,0.392430233645314,830654,0.52282854393377,810773,1.08283405962885
9,831186,0.501984272608979,824819,0.773175864620725,831622,0.530144605857799
10,833266,0.495992311062935,815268,0.975666902897331,834036,0.425264992456675
11,839416,0.319118275053938,824052,0.767367414793455,831036,0.524452670869152
12,816094,0.999628797975618,821107,0.832653518771508,832391,0.486961347234171
13,830273,0.63937727857666,818454,0.86810988805405,828458,0.60681125967875
14,826815,0.634782938525916,820088,0.897866699364783,829986,0.594216831803465
15,828776,0.557704451706968,813578,1.09955741579398,812666,1.13193307898069
16,831405,0.500019664457795,826426,0.633367986272447,828896,0.557453341983262
17,830127,0.535861007170354,823841,0.716876318855498,835587,0.43850758233657
18,834312,0.489055322233071,820982,0.831329904290214,829017,0.56237293518177
19,832021,0.547037816055536,830875,0.55447828522432,830605,0.596758722528818
20,828446,0.608410011440014,812216,1.14301923115363,819462,0.84728833738501
21,827851,0.589701377005554,815580,1.01473902176372,835499,0.4165044383235
22,829466,0.60318047951364,818799,0.956868006152376,832609,0.4675471533767
23,830943,0.609240373574437,821474,0.832702297332958,832605,0.459836785100208
24,834176,0.46003379883075,825668,0.754832562195702,828771,0.5709688972442
