"node","ntc1_counts","ntc1_C","ntc2_counts","ntc2_C","testSB_counts","testSB_C"
1,780426,2.05073226951095,NA,NA,775089,2.28317647997693
2,778576,2.14841500808001,769051,2.45076041815321,779376,2.18216141889701
3,740041,3.46626618132024,741300,3.39365582638663,733849,3.64455187230658
4,738927,3.48891372212591,735318,3.55646859375054,731936,3.6770580099622
5,735245,3.56055454035743,740288,3.4287899805658,740132,3.45175963539475
6,737811,3.49707512992592,745893,3.24554466922802,738851,3.49251657397394
7,732655,3.66300368847874,744474,3.30455757752236,738352,3.51734320271464
8,739084,3.53709165485009,734043,3.61396730267933,736448,3.48792858366312
9,734046,3.60963718944066,739043,3.51721488637185,739466,3.46480963360818
10,737829,3.53648828508722,742410,3.31619084427615,740397,3.39993514591669
11,741655,3.41331855127402,741665,3.40055431802836,734645,3.60693019446126
12,743470,3.32983863250075,737775,3.50821223213808,741948,3.3605034164068
13,740812,3.48743074624974,738723,3.428957051179,735112,3.59326222296181
14,734967,3.57814311030307,743321,3.35438864986929,735658,3.60901411384634
15,739706,3.39935855891696,736034,3.60379769129207,736409,3.59510851531456
16,734387,3.5997046646782,736588,3.50804198879877,735751,3.53471841538794
17,734192,3.60329483630676,734623,3.5812088120025,738322,3.52901385390186
18,736463,3.60590973250379,742391,3.34715384975817,733538,3.61834280397346
19,735287,3.63441147658432,743891,3.31542565441327,740087,3.47842504277452
20,730992,3.73436387651441,741351,3.4239659098161,727497,3.82328417579845
21,730512,3.71825639448684,739147,3.47397918429698,734230,3.64393112443031
22,731345,3.75031122225653,741222,3.44698045107145,736016,3.54962332105526
23,742762,3.41164222777718,744745,3.28288248280825,744366,3.26054507465943
24,741424,3.40288160869903,745164,3.31751446467058,727799,3.81913067624794
