"node","ntc1_counts","ntc1_C","ntc2_counts","ntc2_C","testSB_counts","testSB_C"
1,842968,0.129172648553322,NA,NA,848498,0.0261013310964131
2,850255,-0.0461175308194584,851666,-0.0929615685054159,847880,0.0801998213369188
3,790680,1.80976838201065,810864,1.15196236787892,821282,0.829676946023937
4,796751,1.60409408671768,791611,1.70995570556909,824179,0.709123184231885
5,822914,0.745827596861034,815035,1.02329944765404,824677,0.748367454961681
6,827613,0.62565671384192,814867,1.03534026809496,830994,0.555781390055927
7,823298,0.747679423886723,801916,1.44606997263236,827359,0.672076250845635
8,831702,0.587073450989919,827280,0.6241925585893,800905,1.38831255219992
9,828070,0.595538519878801,817345,0.999911635758792,827312,0.659514074478182
10,828189,0.648198534081132,805167,1.28655103470561,825922,0.668625960452744
11,834229,0.473445267166483,812657,1.11443867276631,822404,0.784579349843114
12,798363,1.54757884652065,810891,1.14473510464461,820275,0.85211599991004
13,818421,0.997447253716189,804700,1.29041122731564,822460,0.787709170389405
14,818913,0.874011935322471,806721,1.30756376856647,819018,0.925528588218583
15,820255,0.815172246227917,804132,1.39070745374249,799392,1.54255017448338
16,823266,0.744906111154705,818258,0.880665275894501,820562,0.80898694899372
17,819776,0.848205442817289,817889,0.89747707902859,830083,0.60296114424284
18,825585,0.750863806437565,814073,1.04202208548446,821503,0.788975167801993
19,826649,0.708260841334152,822975,0.792262492346367,821474,0.871933194089991
20,824111,0.738970791486508,801527,1.47320550046419,812909,1.04730964475146
21,823468,0.721976531197754,800965,1.46550323483086,830143,0.576537214601103
22,824423,0.755048439824066,802800,1.44924451566641,825312,0.686761429599414
23,818504,0.98488612492838,804632,1.34905095045946,820099,0.837034498686364
24,821766,0.833070305796298,809688,1.24177861176241,816847,0.931977559927475
