"node","ntc1_counts","ntc1_C","ntc2_counts","ntc2_C","testSB_counts","testSB_C"
1,857341,-0.291051767777333,NA,NA,856560,-0.209057856739832
2,857984,-0.270956772872466,854724,-0.182031200332233,858920,-0.241643171425494
3,850058,0.00536775766136088,850196,-0.0268515758294825,848249,0.0253834559837287
4,847161,0.0759427959766867,848247,-0.0119810770768254,844950,0.0895460721548034
5,847741,0.00640693338664278,849195,0.000961289989731995,848232,0.0474642713220987
6,847487,0.0349515148952833,852265,-0.0814008462306219,848580,0.0347099770493173
7,845483,0.0860730809221764,849321,0.0159092684678512,848931,0.0314243087041746
8,853203,-0.0478260399986539,846347,0.0570333765158466,847974,-0.0343203637658007
9,850148,-0.0594348583889541,849789,0.0311652274666017,848371,0.0340628342337368
10,848526,0.0443480375240028,849297,-0.0423811979749189,849938,-0.0444940933722364
11,849213,0.0303655977904214,850309,-0.0133842831784818,846994,0.0510073579057462
12,851112,-0.0464179027383693,848558,0.0140290442864739,850052,-0.0353519084322897
13,851527,0.0105930326906218,845773,0.0511617230030765,844992,0.115235622686725
14,843748,0.130191780626717,848306,0.0557299021127733,845748,0.126119930245693
15,844795,0.0811760580030523,845006,0.156032384614548,847056,0.100317792790122
16,846935,0.0397111119420401,845388,0.0691041245320321,846264,0.0417522223086735
17,844162,0.118866802756884,844676,0.0953796632480248,846888,0.104405104188743
18,846587,0.125666021566985,847331,0.0446830091141237,843637,0.127633842121213
19,848895,0.0476869629172825,850948,-0.0391096661571737,848874,0.0556792933796828
20,844516,0.130642375342063,848747,0.0483303745090211,841724,0.180207696891443
21,843876,0.112311525176096,848408,0.0326736027455468,846533,0.090211151452877
22,846357,0.101545749708976,850434,0.0126422389236609,846109,0.0672986912884426
23,851143,0.011713916272015,851694,-0.0662852075763567,848737,-0.0179551072615709
24,848246,0.0441328485212011,849969,0.0331264311968198,838195,0.289519413727589
