"node","ntc1_counts","ntc1_C","ntc2_counts","ntc2_C","testSB_counts","testSB_C"
1,854484,-0.208117887098012,NA,NA,856877,-0.218256482380298
2,857279,-0.250536941596522,855050,-0.191506657801824,857496,-0.20037640886261
3,838138,0.356660620206014,838083,0.329929434635574,842000,0.209327688628093
4,832566,0.508258797501185,833108,0.436088734720329,834101,0.411123028022814
5,836579,0.335969008928771,834641,0.431108685109564,835571,0.421606247821273
6,834882,0.407879695225688,840135,0.275032052797314,838430,0.334043589368775
7,834313,0.416859541178781,837262,0.371544711463628,843408,0.193793278433191
8,844875,0.196059325520821,835836,0.367994286075714,838677,0.239930883531031
9,838375,0.287553703285994,837355,0.397724908238672,834117,0.45557880972251
10,841204,0.259972096591298,836586,0.332753479159351,841799,0.194766434639916
11,838341,0.351019283064204,837522,0.363599076115236,837045,0.345055356667274
12,840299,0.271648437039005,840582,0.248961568046582,847042,0.0528508881861285
13,843600,0.243147995348181,838171,0.275656759425885,839602,0.274361146882768
14,837544,0.313813103693576,841593,0.253357716696769,839828,0.300840493915985
15,839222,0.245867763185856,837756,0.37035510647911,839426,0.325325039576796
16,840829,0.21961965214399,839899,0.231055715100467,840759,0.203988835285656
17,839477,0.257242970890502,839960,0.234625761690722,842487,0.233953036856178
18,841159,0.285665456910294,839475,0.276486214668694,838137,0.290239912553488
19,842598,0.232796602029396,844881,0.138726808869649,842752,0.235613776919308
20,838969,0.29446270572447,841068,0.27424913272182,834107,0.406327758293799
21,831507,0.479932357499138,829382,0.596839860167108,827200,0.66493749346597
22,824903,0.740551091374755,831964,0.559307729462773,836957,0.337891763890468
23,842781,0.257229008957665,839951,0.278976369433451,838762,0.276333554590281
24,839748,0.294448457497481,842517,0.252096498217952,839636,0.246778975294887
