"node","ntc1_counts","ntc1_C","ntc2_counts","ntc2_C","testSB_counts","testSB_C"
1,709073,4.45447220537045,NA,NA,709026,4.51851221587333
2,722479,4.02152722384704,689647,5.18645152798052,712354,4.43838838797888
3,641236,7.07939785768946,629067,7.53311855799046,619692,7.9150142023293
4,630983,7.47228191045315,624405,7.68412076934845,621519,7.8070653728667
5,626376,7.60342455476723,630375,7.48479782241901,619047,7.96237833813899
6,629995,7.48430008558927,627101,7.6210183285018,618287,7.99026446282141
7,615062,8.08123953684725,631377,7.4598142135805,627514,7.62326319989035
8,623050,7.84855155290666,608828,8.3427951221272,622100,7.74936048949877
9,614181,8.11662539353961,616043,8.11443905443832,617113,8.03303578291229
10,616257,8.08554254259172,619799,7.87366766988879,614963,8.08659659229198
11,620545,7.9161865731063,617495,8.02819239980175,616714,8.02884302545328
12,624867,7.71594476406631,614331,8.13345932402785,618337,7.96131610933838
13,627497,7.67464585854606,615682,8.02678842815726,609111,8.34122078264619
14,604740,8.50676405305518,611316,8.29162216116663,614129,8.16917752501604
15,611666,8.20044230971331,610808,8.31397438937017,618663,7.99232017185255
16,616792,8.00468957259034,602766,8.5726510635468,615269,8.04828196122418
17,607739,8.37602796751821,610265,8.26432278271091,612280,8.25400807005724
18,611817,8.28863075625816,623679,7.7450328926555,616793,7.992434111259
19,615865,8.10791168864284,616721,8.0444607949658,611263,8.30581544023732
20,606776,8.4370478797461,613308,8.20789304935823,598437,8.76055606580627
21,603408,8.55280803037454,617356,8.0176592772325,620353,7.89768748823099
22,604465,8.56777531204057,604036,8.62388576830836,622622,7.77500571063462
23,620197,7.96224088209084,607420,8.43033333068365,628135,7.5479468827935
24,602152,8.65674623194008,612648,8.26012549773321,612194,8.1902557562924
